internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
15452,Leopardus jacobita,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,FELIDAE,Leopardus,jacobita,,,,,"(Cornalia, 1865)","Taxonomy is currently under review by the IUCN SSC Cat Specialist Group. Previously recognized as belonging to a monotypic genus <em>Oreailurus</em> (Cabrera 1940, Wozencraft 1993, Nowell and Jackson 1996, Yensen and Seymour 2000), the Andean Cat is included in the genus <em>Leopardus</em>.  The genus <em>Leopardus</em> includes most small Neotropical felids, and speciation within it has been relatively recent compared to other felid lineages (Johnson <em>et al.</em> 2006).  While there is strong support for inclusion of the Andean Cat in this genus based on genetic analysis, how closely it is related to the Pampas Cat <em>L. colocolo</em> remains unclear.  The classification of the Andean Cat as <em>Oreailurus</em> was based in part, from very few specimens, on the relative size difference in the skull's auditory chambers, but this trait is also found in other felid species (Johnson <em>et al.</em> 1998, Garcia-Perea 2002).  The specific name, <em>jacobita</em>, is in honour of Jacobita Mantagazza (Cornalia 1865) and should not be declined to <em>jacobitus</em> (Yensen and Seymour 2000) as is sometimes seen in the literature.  This is one of only two felids for which no subspecies have been classically described (Nowell and Jackson 1996)."
15955,Panthera tigris,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,FELIDAE,Panthera,tigris,,,,,"(Linnaeus, 1758)","Taxonomy is currently under review by the IUCN SSC Cat Specialist Group. &#160;We currently follow Luo <em>et al.</em> (2004), who confirmed the division of Tiger into six extant subspecies on the basis of distinctive molecular markers:<br/> <br/>Amur Tiger <em>P. t. altaica</em>:  Russian Far East and northeastern China <br/>Northern Indochinese Tiger <em>P. t. corbetti</em>:  Indochina north of the Malayan Peninsula <br/>Malayan Tiger <em>P. t. jacksoni</em>:  Peninsular Malaysia <br/>Sumatran Tiger <em>P. t. sumatrae</em>:  Sumatra <br/>Bengal Tiger <em>P. t. tigris</em>: Indian sub-continent <br/>South China Tiger <em>P. t. amoyensis</em> (although this subspecies has not been directly observed in the wild since the 1970s and is possibly extinct)<br/> <br/>Three subspecies previously recognized on the basis of morphology are extinct:<br/> <br/>Bali Tiger <em>P. t. balica</em> Schwarz, 1912:  Bali <br/>Javan Tiger <em>P. t. sondaica</em> (Temminck, 1844): Java <br/>Caspian Tiger <em>P. t. virgata</em> (Illiger, 1815):  dry river valleys of the Takla Makan, western slopes of the Tianshan mountains, Amudarya and Syrdarya river valleys, shores of the Caspian sea, Elburz mountains, eastern Turkey, Tigris and Euphrates river valleys."
18146,Prionailurus bengalensis,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,FELIDAE,Prionailurus,bengalensis,,,,,"(Kerr, 1792)","On the basis of morphological analysis, Groves (1997) suggested recognition of several distinct island subspecies, including:<br/><br/><em>P. b. borneoensis </em>Brongersma, 1936: Borneo<br/><br/><em>P. b. heaneyi</em> Groves, 1997: Palawan Island, Philippines<br/><br/><em>P. b. javenensis</em> (Desmarest, 1816): Java and Bali<br/><em><br/>P. b. rabori</em> Groves, 1997: Negros, Cebu and Panay islands, Philippines<br/><br/><em>P. b. sumatranus</em> (Horsfield, 1821): Sumatra and the offshore island of Tebingtinggi<br/><br/>One mainland subspecies is generally recognized: the nominate <em>P. b. bengalensis</em> (Kerr 1792) (Groves 1997), but a number of mainland subspecies have been classically described, including the Amur Leopard Cat <em>P. b. euptilurus</em> of the Korean Peninsula, Russian Far East and northeast China. This was earlier proposed as a distinct species based on morphological differences from southeast Asian specimens, but Chinese specimens have been shown to be similar to those from southeast Asia and this distinction is not recognized (Wozencraft 2005).<br/><br/>The Iriomote Cat<em> P. b. iriomotensis</em>, from Japan's Iriomote island, was also originally described as a distinct species based on morphology (Imaizumi 1967), but based on genetic analysis is now considered a subspecies of Leopard Cat (Masuda and Yoshida 1995, Johnson <em>et al.</em> 1999).<br/><br/>Recent genetic analysis (Luo <em>et al.</em> 2014) suggests species-level distinction between the Indochinese and Sundaic populations of the&#160;Leopard Cat&#160;although further research is needed to support this."
18149,Prionailurus rubiginosus,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,FELIDAE,Prionailurus,rubiginosus,,,,,"(I. Geoffroy Saint-Hilaire, 1831)","Taxonomy is currently under review by the IUCN SSC Cat Specialist Group (2014). Placed in <em>Prionailurus</em> according to genetic analysis (Johnson <em>et al.</em> 2006, O'Brien and Johnson 2007)."
18150,Prionailurus viverrinus,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,FELIDAE,Prionailurus,viverrinus,,,,,"(Bennett, 1833)","Taxonomy is currently under review by the IUCN SSC Cat Specialist Group. Placed in <em>Prionailurus </em>according to genetic analysis (Johnson <em style=""font-family: Georgia, serif;"">et al.</em> 2006, O'Brien and Johnson 2007). No modern analysis of subspecies available.<br/><p></p>"
22732,Panthera uncia,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,FELIDAE,Panthera,uncia,,,,,"(Schreber, 1775)","Formerly this species was placed in the genus <em>Uncia</em> but it is now assigned to <em>Panthera</em> according to genetic analysis (Johnson&#160;<em>et al.&#160;</em>2006). It is most closely related to the tiger&#160;<em>Panthera tigris</em>, having diverged over two million years ago (O'Brien and Johnson 2007). Two subspecies have been named based on minor morphological differences (Medvedev 2000) but have not been confirmed by genetic analysis."
50669154,Prunus americana,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Prunus,americana,,,,,Marshall,"<em>Prunus americana</em> Marshall belongs to the secondary Gene Pool of peach <em>P. persica</em> (L.) Batsch and Japanese plum <em>P.&#160;</em><em>salicin</em>&#160;Lindl.; it is also a tertiary genetic relative of plum <em>P. domestica</em> L. and is used as graft stock for apricot <em>P. armeniaca</em> L. (USDA, ARS, National Genetic Resources Program 2013)."
50673310,Prunus angustifolia,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,ROSACEAE,Prunus,angustifolia,,,,,Marshall,"<em>Prunus angustifolia</em> Marshall belongs to the&#160;secondary Gene Pool of Japanese Plum&#160;<em>P. salicina</em>&#160;(USDA, ARS, National Genetic Resources Program 2013)."
3127,Bubalus mindorensis,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BOVIDAE,Bubalus,mindorensis,,,,,"Heude, 1888",
161913,Pulsatilla vulgaris,PLANTAE,TRACHEOPHYTA,RANUNCULALES,MAGNOLIOPSIDA,RANUNCULACEAE,Pulsatilla,vulgaris,,,,,Mill.,Described as synonym of<em> Anemone pulsatilla </em>L. by The Plant List .
50922818,Rhinella centralis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Rhinella,centralis,,,,,"Narvaes &amp; Rodrigues, 2009","This was formerly classified as <em>Rhinella granulosa,</em> but all specimens from Panama are know classified as <em>Rhinella centralis</em>&#160;(Narvaes &amp; Rodrigues 2009)."
50950447,Riama anatoloros,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Riama,anatoloros,,,,,"(Kirizian, 1996)",
50950460,Riama aurea,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GYMNOPHTHALMIDAE,Riama,aurea,,,,,"Sánchez-Pacheco, Aguirre-Penafiel &amp; Torres-Carvajal, 2012",
50950631,Stenocercus cadlei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Stenocercus,cadlei,,,,," Torres-Carvajal &amp; Mafla-Endara, 2013",
50950770,Stenocercus doellojuradoi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Stenocercus,doellojuradoi,,,,,"(Freiberg, 1944)",
50950794,Stenocercus pectinatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,TROPIDURIDAE,Stenocercus,pectinatus,,,,,"(Duméril &amp; Bibron, 1835)",
50951080,Atractus ecuadorensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,DIPSADIDAE,Atractus,ecuadorensis,,,,,"Savage, 1955",
50956442,Epictia albipuncta,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LEPTOTYPHLOPIDAE,Epictia,albipuncta,,,,,"(Burmeister, 1861)",
50956456,Epictia australis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LEPTOTYPHLOPIDAE,Epictia,australis,,,,,"(Freiberg &amp; Orejas-Miranda, 1968)",
50956565,Liolaemus forsteri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,forsteri,,,,,"Laurent, 1982",
50956576,Liolaemus variegatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,variegatus,,,,,"Laurent, 1984","Southern populations presently assigned to this species appear to resemble <em>Liolaemus bitaeniatus </em>and may be referrable to the latter species (R. Langstroth pers. comm. 2016). If so, <em>L. variegatus </em>would be restricted to higher elevations in the vicinity of the type locality, with <em>L. bitaeniatus </em>replacing it in warmer inter-Andean valleys."
137728,Onthophagus panici,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,panici,,,,,"Petrovitz, 1964",
137870,Ateuchetus laticollis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ateuchetus,laticollis,,,,,"Linnaeus, 1767",
137997,Onitis ezechias,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onitis,ezechias,,,,,"Reiche, 1856",
174177,Carcharodus tripolinus,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,HESPERIIDAE,Carcharodus,tripolinus,,,,,"(Verity, 1925)",
701,Plebejus zullichi,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Plebejus,zullichi,,,,,"(Hemming, 1933)",
173267,Polyommatus caelestissimus,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Polyommatus,caelestissimus,,,,,"(Verity, 1921)",
195329,Polyommatus iphicarmon,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Polyommatus,iphicarmon,,,,,"Eckweiler &amp; Rose, 1993",
173279,Hipparchia cypriensis,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Hipparchia,cypriensis,,,,,"Holik, 1949",
174183,Leptidea reali,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PIERIDAE,Leptidea,reali,,,,,"Reissinger, 1989","Real´s Wood White has recently been separated from the Wood White (<i>L. sinapis</i>). However, in the field the species cannot be distinguished from each other."
53789650,Vipera graeca,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,VIPERIDAE,Vipera,graeca,,,,,"Nilson &amp; Andrén, 1988","The <em>Vipera ursinii</em> species complex (or the synonymous subgenus <em>Acridophaga</em> REUSS, 1927) has a large distribution area from Eastern France to Western China, which was shaped by the last three glacial periods (Ferchaud <em>et al</em>. 2012). This species group comprises small vipers, which live in grasslands, either in lowlands or on mountain tops (Nilson and Andrén 2001). In the last two decades some <em>V. ursinii</em> subspecies have been elevated to distinct species level based on molecular and morphological analyses (<em>V. renardi</em>, <em>V. anatolica</em>, and <em>V. eriwanensis</em>). The Greek Meadow Viper (<em>Vipera ursinii graeca</em>) was described as a subspecies of <em>Vipera ursinii</em> by Nilson and Andrén (1988) based on morphological analyses. Ferchaud <em>et al</em>. (2012) proposed that <em>V. u. graeca</em> should be elevated to species, according to the results of mitochondrial DNA phylogenetic analyses. Based on a mitochondrial and nuclear DNA analyses Mizsei <em>et al</em>. (2017) proposed a full species rank for the Greek Meadow Viper (=<em>Vipera graeca</em>) to resolve the polyphyly in the <em>Vipera ursinii–renardi</em> complex."
53790455,Narcissus jacquemoudii,PLANTAE,TRACHEOPHYTA,ASPARAGALES,LILIOPSIDA,AMARYLLIDACEAE,Narcissus,jacquemoudii,,,,,Fern.Casas,"<p><span lang=""EN""><em>Narcissus jacquemoudii</em><span lang=""EN"">&#160;is widely considered a synonym of <em>Narcissus romieuxii</em> subsp. <em>jacquemoudii </em>(Fern.Casas) Zonn. (e-Monocot 2014, Euro+Med 2014, WCSP 2014), however, we retain it as a valid species here supported by Fennane and Ibn Tattou (1998), Dobignard and Chatelain (2010), and&#160;<span lang=""EN"">Rankou&#160;<em>et al.</em>&#160;(2013).</span></p>"
164034,Corrigiola litoralis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,MOLLUGINACEAE,Corrigiola,litoralis,,,,,L.,<p><br/></p>
19108751,Silene vulgaris,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CARYOPHYLLACEAE,Silene,vulgaris,,,,,(Moench) Garcke,<p><br/></p><p></p><p></p>
19349293,Ferula communis,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,APIACEAE,Ferula,communis,,,,,L.,<p><br/></p>
53785686,Ammoides pusilla,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,APIACEAE,Ammoides,pusilla,,,,,(Brot.) Breistr.,"<p><em>Ammoides</em> <em>pusilla</em> was already described and the name validly published by Félix&#160;de Avellar Brotero. Maurice A.F. Breistroffer, however, reclassified it into todays valid botanical systematics.</p><p><br/></p><p><em>Polygonum aviculare</em> L.&#160;<em>Polygonum equisetiforme</em> S.M.,&#160;<em>Polygonum maritimum</em>&#160;L., and&#160;<em>Daucus crinitus</em>&#160;Desf. are misapplied names.</p>"
53785726,Aristolochia paucinervis,PLANTAE,TRACHEOPHYTA,PIPERALES,MAGNOLIOPSIDA,ARISTOLOCHIACEAE,Aristolochia,paucinervis,,,,,Pomel,<p><br/></p>
53785731,Bunium bulbocastanum,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,APIACEAE,Bunium,bulbocastanum,,,,,L.,<p><br/></p>
53785739,Carlina gummifera,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,ASTERACEAE,Carlina,gummifera,,,,,(L.) Less.,<p><br/></p>
53785790,Mandragora autumnalis,PLANTAE,TRACHEOPHYTA,SOLANALES,MAGNOLIOPSIDA,SOLANACEAE,Mandragora,autumnalis,,,,,Bertol.,<p><em>Mandragora officinarum</em> sec. auct. non L. is a misapplied name.</p>
53785801,Valeriana tuberosa,PLANTAE,TRACHEOPHYTA,DIPSACALES,MAGNOLIOPSIDA,VALERIANACEAE,Valeriana,tuberosa,,,,,L.,<p><br/></p>
53798437,Corrigiola telephiifolia,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,MOLLUGINACEAE,Corrigiola,telephiifolia,,,,,Pourr.,<p><em>Corrigiola litoralis </em>subsp<em>. telephiifolia</em> (Pourr.) Briq. is a misapplied name.</p>
53925244,Epeolus intermedius,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Epeolus,intermedius,,,,,"Perez, 1884",The taxonomic status of this species is not clear.
53925670,Epeolus transitorius,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Epeolus,transitorius,,,,,"Eversmann, 1852","The taxonomic status of this species is uncertain. For long it was considered a subspecies of <em>E. variegatus </em>but recently it has been elevated to a separate species. However, its true taxonomic status is in need of revision."
1093,Ambystoma lermaense,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,lermaense,,,,,"(Taylor, 1940)",Additional work differentiating this species from nearby populations of <em>Ambystoma velasci</em> is needed (Shaffer and McKnight 1996).
